Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Elementary Probability Theory","Undergraduate Texts in Mathematics","","","","10.1007/978-0-387-21548-8","Kai Lai ChungFarid AitSahlia","2003","http://link.springer.com/book/10.1007/978-0-387-21548-8","Book"
"An Introduction to the Mathematics of Money","","","","","10.1007/978-0-387-68111-5","David LovelockMarilou MendelA. Larry Wright","2007","http://link.springer.com/book/10.1007/978-0-387-68111-5","Book"
"Empirical Techniques in Finance","Springer Finance","","","","10.1007/3-540-27642-4","Professor Ramaprasad BharProfessor Shigeyuki Hamori","2005","http://link.springer.com/book/10.1007/3-540-27642-4","Book"
"Tools for Computational Finance","Universitext","","","","10.1007/978-1-4471-2993-6","Rüdiger U. Seydel","2012","http://link.springer.com/book/10.1007/978-1-4471-2993-6","Book"
"Non-Life Insurance Mathematics","","","","","10.1007/978-3-662-03364-7","Professor Dr. Erwin Straub","1988","http://link.springer.com/book/10.1007/978-3-662-03364-7","Book"
"Applied Multivariate Statistical Analysis","","","","","10.1007/978-3-642-17229-8","Wolfgang Karl HärdleLéopold Simar","2012","http://link.springer.com/book/10.1007/978-3-642-17229-8","Book"
"Private Equity Exits","","","","","10.1007/978-3-540-70954-1","Dr. Stefan Povaly","2007","http://link.springer.com/book/10.1007/978-3-540-70954-1","Book"
"Financial Econometrics and Empirical Market Microstructure","","","","","10.1007/978-3-319-09946-0","Anil K. BeraSergey IvlievFabrizio Lillo","2015","http://link.springer.com/book/10.1007/978-3-319-09946-0","Book"
"Market-Consistent Actuarial Valuation","EAA Series","","","","10.1007/978-3-642-14852-1","Mario V. WüthrichHans BühlmannHansjörg Furrer","2010","http://link.springer.com/book/10.1007/978-3-642-14852-1","Book"
"Advances in Dynamic Game Theory","Annals of the International Society of Dynamic Games","","","","10.1007/978-0-8176-4553-3","Steffen JørgensenMarc QuincampoixThomas L. Vincent","2007","http://link.springer.com/book/10.1007/978-0-8176-4553-3","Book"
"Advances in Mathematical Economics","Advances in Mathematical Economics","","","","10.1007/978-4-431-67891-5","Shigeo KusuokaToru Maruyama","2001","http://link.springer.com/book/10.1007/978-4-431-67891-5","Book"
"Option Theory with Stochastic Analysis","Universitext","","","","10.1007/978-3-642-18786-5","Fred Espen Benth","2004","http://link.springer.com/book/10.1007/978-3-642-18786-5","Book"
"Advances in Mathematical Economics","Advances in Mathematical Economics","","","","10.1007/978-4-431-67909-7","Shigeo KusuokaToru Maruyama","2000","http://link.springer.com/book/10.1007/978-4-431-67909-7","Book"
"Economic Foundation of Asset Price Processes","ZEW Economic Studies","","","","10.1007/978-3-7908-2660-9","Dr. Erik Lüders","2004","http://link.springer.com/book/10.1007/978-3-7908-2660-9","Book"
"Financial Risk Management with Bayesian Estimation of GARCH Models","Lecture Notes in Economics and Mathematical System","","","","10.1007/978-3-540-78657-3","Dr. David Ardia","2008","http://link.springer.com/book/10.1007/978-3-540-78657-3","Book"
"Stochastic Analysis with Financial Applications","Progress in Probability","","","","10.1007/978-3-0348-0097-6","Arturo Kohatsu-HigaNicolas PrivaultShuenn-Jyi Sheu","2011","http://link.springer.com/book/10.1007/978-3-0348-0097-6","Book"
"Introduction to Quantitative Methods for Financial Markets","Compact Textbooks in Mathematics","","","","10.1007/978-3-0348-0519-3","Hansjoerg AlbrecherAndreas BinderVolkmar LautschamPhilipp Mayer","2013","http://link.springer.com/book/10.1007/978-3-0348-0519-3","Book"
"Mathematical Risk Analysis","Springer Series in Operations Research and Financial Engineering","","","","10.1007/978-3-642-33590-7","Ludger Rüschendorf","2013","http://link.springer.com/book/10.1007/978-3-642-33590-7","Book"
"Financial Modeling","Springer Finance","","","","10.1007/978-3-642-37113-4","Stéphane Crépey","2013","http://link.springer.com/book/10.1007/978-3-642-37113-4","Book"
"Monte Carlo and  Quasi-Monte Carlo Methods 2010","Springer Proceedings in Mathematics & Statistics","","","","10.1007/978-3-642-27440-4","Leszek PlaskotaHenryk Woźniakowski","2012","http://link.springer.com/book/10.1007/978-3-642-27440-4","Book"
"Mathematical Finance — Bachelier Congress 2000","Springer Finance","","","","10.1007/978-3-662-12429-1","Hélyette GemanDilip MadanStanley R. PliskaTon Vorst","2002","http://link.springer.com/book/10.1007/978-3-662-12429-1","Book"
"An Introduction to Copulas","Springer Series in Statistics","","","","10.1007/0-387-28678-0","Roger B. Nelsen","2006","http://link.springer.com/book/10.1007/0-387-28678-0","Book"
"Pricing of Derivatives on Mean-Reverting Assets","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-02909-7","Björn Lutz","2010","http://link.springer.com/book/10.1007/978-3-642-02909-7","Book"
"Multicriteria Portfolio Management","Springer Optimization and Its Applications","","","","10.1007/978-1-4614-3670-6","Panos XidonasGeorge MavrotasTheodore KrintasJohn PsarrasConstantin Zopounidis","2012","http://link.springer.com/book/10.1007/978-1-4614-3670-6","Book"
"Analytically Tractable Stochastic Stock Price Models","Springer Finance","","","","10.1007/978-3-642-31214-4","Archil Gulisashvili","2012","http://link.springer.com/book/10.1007/978-3-642-31214-4","Book"
"Interest-Rate Management","Springer Finance","","","","10.1007/978-3-662-12106-1","Rudi Zagst","2002","http://link.springer.com/book/10.1007/978-3-662-12106-1","Book"
"Introduction to the Mathematics of Finance","Undergraduate Texts in Mathematics","","","","10.1007/978-1-4614-3582-2","Steven Roman","2012","http://link.springer.com/book/10.1007/978-1-4614-3582-2","Book"
"Neutral and Indifference Portfolio Pricing, Hedging and Investing","","","","","10.1007/978-0-387-71418-9","Srdjan Stojanovic","2012","http://link.springer.com/book/10.1007/978-0-387-71418-9","Book"
"Computational Finance","Atlantis Studies in Computational Finance and Financial Engineering","","","","10.2991/978-94-6239-070-6","Argimiro Arratia","2014","http://link.springer.com/book/10.2991/978-94-6239-070-6","Book"
"Portfolios of Real Options","Lecture Notes in Economics and Mathematical System","","","","10.1007/978-3-540-78299-5","Dr. Rainer Brosch","2008","http://link.springer.com/book/10.1007/978-3-540-78299-5","Book"
"PDE and Martingale Methods in Option Pricing","Bocconi & Springer Series","","","","10.1007/978-88-470-1781-8","Andrea Pascucci","2011","http://link.springer.com/book/10.1007/978-88-470-1781-8","Book"
"A Game Theory Analysis of Options","Springer Finance","","","","10.1007/978-3-540-24690-9","Professor Alexandre Ziegler","2004","http://link.springer.com/book/10.1007/978-3-540-24690-9","Book"
"Computational Methods in Financial Engineering","","","","","10.1007/978-3-540-77958-2","Prof. Erricos J. KontoghiorghesProf. Berç RustemProf. Peter Winker","2008","http://link.springer.com/book/10.1007/978-3-540-77958-2","Book"
"Financial Mathematics","Lecture Notes in Mathematics","","","","10.1007/BFb0091997","Wolfgang J. Runggaldier","1997","http://link.springer.com/book/10.1007/BFb0091997","Book"
"Forward-Backward Stochastic Differential Equations and their Applications","Lecture Notes in Mathematics","","","","10.1007/978-3-540-48831-6","Jin MaJiongmin Yong","2007","http://link.springer.com/book/10.1007/978-3-540-48831-6","Book"
"Nonlinear Time Series","Springer Series in Statistics","","","","10.1007/978-0-387-69395-8","Jianqing FanQiwei Yao","2003","http://link.springer.com/book/10.1007/978-0-387-69395-8","Book"
"Handbook of Quantitative Finance and Risk Management","","","","","10.1007/978-0-387-77117-5","Cheng-Few LeeAlice C. LeeJohn Lee","2010","http://link.springer.com/book/10.1007/978-0-387-77117-5","Book"
"Applied Stochastic Control of Jump Diffusions","Universitext","","","","10.1007/b137590","Bernt ØksendalAgnès Sulem","2005","http://link.springer.com/book/10.1007/b137590","Book"
"Nonlinear Time Series: Nonparametric and Parametric Methods","Springer Series in Statistics","","","","10.1007/b97702","Jianqing FanQiwei Yao","2003","http://link.springer.com/book/10.1007/b97702","Book"
"Business Statistics for Competitive Advantage with Excel 2007","","","","","10.1007/978-0-387-74403-2","Cynthia Fraser","2009","http://link.springer.com/book/10.1007/978-0-387-74403-2","Book"
"Paris-Princeton Lectures on Mathematical Finance 2010","Lecture Notes in Mathematics","","","","10.1007/978-3-642-14660-2","Areski CousinStéphane CrépeyOlivier GuéantDavid HobsonMonique JeanblancJean-Michel LasryJean-Paul LaurentPierre-Louis LionsPeter Tankov","2011","http://link.springer.com/book/10.1007/978-3-642-14660-2","Book"
"Optimal Stochastic Control, Stochastic Target Problems, and Backward SDE","Fields Institute Monographs","","","","10.1007/978-1-4614-4286-8","Nizar Touzi","2013","http://link.springer.com/book/10.1007/978-1-4614-4286-8","Book"
"The Basel II Risk Parameters","","","","","10.1007/3-540-33087-9","Dr. Bernd EngelmannDr. Robert Rauhmeier","2006","http://link.springer.com/book/10.1007/3-540-33087-9","Book"
"Strategic Trading in Illiquid Markets","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/b137407","Burkart Mönch","2005","http://link.springer.com/book/10.1007/b137407","Book"
"Stochastic Integration in Banach Spaces","Probability Theory and Stochastic Modelling","","","","10.1007/978-3-319-12853-5","Vidyadhar MandrekarBarbara Rüdiger","2015","http://link.springer.com/book/10.1007/978-3-319-12853-5","Book"
"Soft Computing for Risk Evaluation and Management","Studies in Fuzziness and Soft Computing","","","","10.1007/978-3-7908-1814-7","Dr. Da RuanProfessor Janusz KacprzykProfessor Mario Fedrizzi","2001","http://link.springer.com/book/10.1007/978-3-7908-1814-7","Book"
"Markov Decision Processes with Applications to Finance","Universitext","","","","10.1007/978-3-642-18324-9","Nicole BäuerleUlrich Rieder","2011","http://link.springer.com/book/10.1007/978-3-642-18324-9","Book"
"Pricing Interest-Rate Derivatives","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-540-77066-4","Dr. Markus Bouziane","2008","http://link.springer.com/book/10.1007/978-3-540-77066-4","Book"
"Introduction to Financial Forecasting in Investment Analysis","","","","","10.1007/978-1-4614-5239-3","John B. Guerard, Jr.","2013","http://link.springer.com/book/10.1007/978-1-4614-5239-3","Book"
"Stochastic Modeling and Optimization","","","","","10.1007/978-0-387-21757-4","David D. YaoXun Yu ZhouHanqin Zhang","2003","http://link.springer.com/book/10.1007/978-0-387-21757-4","Book"
"Stochastic Calculus and Financial Applications","Applications of Mathematics","","","","10.1007/978-1-4684-9305-4","J. Michael Steele","2001","http://link.springer.com/book/10.1007/978-1-4684-9305-4","Book"
"Risk and Asset Allocation","Springer Finance","","","","10.1007/978-3-540-27904-4","Attilio Meucci","2005","http://link.springer.com/book/10.1007/978-3-540-27904-4","Book"
"Statistical Analysis of Financial Data in S-Plus","Springer Texts in Statistics","","","","10.1007/b97626","René A. Carmona","2004","http://link.springer.com/book/10.1007/b97626","Book"
"Stochastic Analysis and Applications","Abel Symposia","","","","10.1007/978-3-540-70847-6","Fred Espen BenthGiulia Di NunnoTom LindstrømBernt ØksendalTusheng Zhang","2007","http://link.springer.com/book/10.1007/978-3-540-70847-6","Book"
"Optimal Investment","SpringerBriefs in Quantitative Finance","","","","10.1007/978-3-642-35202-7","L. C. G. Rogers","2013","http://link.springer.com/book/10.1007/978-3-642-35202-7","Book"
"Monte Carlo and Quasi-Monte Carlo Methods 2006","","","","","10.1007/978-3-540-74496-2","Alexander KellerStefan HeinrichHarald Niederreiter","2008","http://link.springer.com/book/10.1007/978-3-540-74496-2","Book"
"Automatic Nonuniform Random Variate Generation","Statistics and Computing","","","","10.1007/978-3-662-05946-3","Wolfgang HörmannJosef LeydoldGerhard Derflinger","2004","http://link.springer.com/book/10.1007/978-3-662-05946-3","Book"
"The Crossing of Heaven","","","","","10.1007/978-3-642-22558-1","Karl Gustafson","2012","http://link.springer.com/book/10.1007/978-3-642-22558-1","Book"
"Statistics of Financial Markets","Universitext","","","","10.1007/978-3-642-33929-5","Szymon BorakWolfgang Karl HärdleBrenda López-Cabrera","2013","http://link.springer.com/book/10.1007/978-3-642-33929-5","Book"
"Paris-Princeton Lectures on Mathematical Finance 2002","Lecture Notes in Mathematics","","","","10.1007/b12041","","2003","http://link.springer.com/book/10.1007/b12041","Book"
"The Econometrics of Sequential Trade Models","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/978-3-642-17115-4","Stefan Kokot","2004","http://link.springer.com/book/10.1007/978-3-642-17115-4","Book"
"Statistical Inference for Financial Engineering","SpringerBriefs in Statistics","","","","10.1007/978-3-319-03497-3","Masanobu TaniguchiTomoyuki AmanoHiroaki OgataHiroyuki Taniai","2014","http://link.springer.com/book/10.1007/978-3-319-03497-3","Book"
"Term Structure Modeling and Estimation in a State Space Framework","Lecture Notes in Economics and Mathematical Systems","","","","10.1007/3-540-28344-7","Wolfgang LemkeDeutsche Bundesbank","2006","http://link.springer.com/book/10.1007/3-540-28344-7","Book"
"Martingale Methods in Financial Modelling","Applications of Mathematics","","","","10.1007/978-3-662-22132-7","Marek MusielaMarek Rutkowski","1997","http://link.springer.com/book/10.1007/978-3-662-22132-7","Book"
"Irrational Exuberance Reconsidered","Springer Finance","","","","10.1007/978-3-540-24765-4","Dr. Mathias Külpmann CFA","2004","http://link.springer.com/book/10.1007/978-3-540-24765-4","Book"
"Advances in Mathematical Finance","Applied and Numerical Harmonic Analysis","","","","10.1007/978-0-8176-4545-8","Michael C. FuRobert A. JarrowJu-Yi J. YenRobert J. Elliott","2007","http://link.springer.com/book/10.1007/978-0-8176-4545-8","Book"
"Handbook of Financial Econometrics and Statistics","","","","","10.1007/978-1-4614-7750-1","Cheng-Few LeeJohn C. Lee","2015","http://link.springer.com/referencework/10.1007/978-1-4614-7750-1","ReferenceWork"
"Statistics and Finance","Springer Texts in Statistics","","","","10.1007/978-1-4419-6876-0","David Ruppert","2004","http://link.springer.com/referencework/10.1007/978-1-4419-6876-0","ReferenceWork"
"Complex Systems in Finance and Econometrics","","","","","10.1007/978-1-4419-7701-4","Robert A. Meyers Ph. D.","2011","http://link.springer.com/referencework/10.1007/978-1-4419-7701-4","ReferenceWork"
